#########################################################################
# N.B.: line starting with # is omitted
#
# Content: 
# --------
# Differential production for 1H-BAR (anti-protons) from 4He CR
#   4He(Ekn) + H,He -> 1H-BAR(Ekn') + X
#
# Source: 
# -------
#	 Duperray et al., PRD 71, 083013 (2005) fit on data
#
# Format: USINE.V3 X-SECTIONS
# -------
#
#  1. First line contains
#     - Type: sigma (total X-sec) or dsigma (differential X-sec).
#     - Units allowed: 
#         i) if total X-section (Type=sigma): mb or cm2
#        ii) if differential X-section (Type=dsigma): mb/GeV or cm2/GeV (must be per Etot)
#     - Targets names: comma-separated list of element targets
#  
#  2. Second line contains energy grid definitions for which the X-sec are provided:
#     - EknMIN: minimal energy considered [GeV/n]
#     - EknMAX: maximum energy considered [GeV/n]
#     - nEkn: number of energy bins
#    N.B.1: Energy points are on a log-step grid (step = EknMAX/EknMIN^{1/(nEkn-1)}),
#           so that Ekn(bin) = EknMIN*step^bin. Hence, providing EknMIN, EknMIN,
#           and nEkn fully defines energy points for which we provide the X-sec below.
#    N.B.2: for differential X-sec (Type=dsigma), an energy grid for fragments must
#           also be provided, along with the order on which we loop on energies. 
#           The nEkn(proj)*nEkn(frag) X-sec can be ordered differently:
#     - Repeated loop value:
#         - Ekn(frag) kept constant and loop on Ekn(proj) => Loop = 1
#         - Ekn(proj) kept constant and loop on Ekn(frag) => Loop = 2
#
#  3. Group of lines/columns for a given reaction
#     - Reaction and isotopes involved (Targets names not repeated here)
#     - X-sec values for the reaction:
#         (i) As many columns as the number of targets
#              if Targets=H,He => first column is X-sec H, second column on He
#         (ii) As many lines as the number of energies
#              => nEkn(proj) for total X-sec, nEkn(proj)*nEkn(frag) for diff. X-sec
##########################################################################

#  Type  Unit     Targets
dsigma   mb/GeV   H,He

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEk  (PROJECTILE GRID)
5.629632e+00      1.000000e+04    301

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEkn  (FRAGMENT GRID)
1.000000e-01      1.000000e+02    151

# Repeated loop
1

4He -> 1H-bar
3.195773e-04 3.422438e-02
3.132951e-04 3.455581e-02
3.070704e-04 3.488433e-02
3.009058e-04 3.520996e-02
2.948165e-04 3.553227e-02
2.887923e-04 3.585177e-02
2.828351e-04 3.616850e-02
2.769608e-04 3.648203e-02
2.711574e-04 3.679289e-02
2.654261e-04 3.710109e-02
2.597833e-04 3.740625e-02
2.542154e-04 3.770884e-02
2.487233e-04 3.800892e-02
2.433234e-04 3.830612e-02
2.380010e-04 3.860088e-02
2.327568e-04 3.889326e-02
2.276070e-04 3.918292e-02
2.225361e-04 3.947029e-02
2.175446e-04 3.975541e-02
2.126483e-04 4.003797e-02
2.078315e-04 4.031838e-02
2.030941e-04 4.059668e-02
1.984519e-04 4.087259e-02
1.938887e-04 4.114650e-02
1.894042e-04 4.141843e-02
1.850139e-04 4.168815e-02
1.807015e-04 4.195599e-02
1.764666e-04 4.222201e-02
1.723240e-04 4.248597e-02
1.682577e-04 4.274820e-02
1.642670e-04 4.300874e-02
1.603663e-04 4.326739e-02
1.565397e-04 4.352445e-02
1.527865e-04 4.377996e-02
1.491205e-04 4.403373e-02
1.455261e-04 4.428605e-02
1.420026e-04 4.453696e-02
1.385631e-04 4.478629e-02
1.351925e-04 4.503430e-02
1.318900e-04 4.528102e-02
1.286680e-04 4.552632e-02
1.255121e-04 4.577043e-02
1.224214e-04 4.601338e-02
1.194076e-04 4.625506e-02
1.164568e-04 4.649567e-02
1.135681e-04 4.673525e-02
1.107527e-04 4.697371e-02
1.079972e-04 4.721121e-02
1.053007e-04 4.744780e-02
1.026738e-04 4.720508e-02
1.001036e-04 4.741434e-02
9.758942e-05 4.762207e-02
9.514099e-05 4.782822e-02
9.274631e-05 4.803291e-02
9.040446e-05 4.823616e-02
8.812471e-05 4.843796e-02
8.589565e-05 4.863839e-02
8.371639e-05 4.883749e-02
8.159563e-05 4.903523e-02
7.952258e-05 4.923171e-02
7.749636e-05 4.942694e-02
7.552514e-05 4.962094e-02
7.359873e-05 4.981376e-02
7.171629e-05 5.000542e-02
6.988544e-05 5.019595e-02
6.809661e-05 5.038539e-02
6.634899e-05 5.057375e-02
6.464969e-05 5.076109e-02
6.298973e-05 5.094741e-02
6.136833e-05 5.113275e-02
5.979212e-05 5.131715e-02
5.825268e-05 5.150062e-02
5.674926e-05 5.168317e-02
5.528805e-05 5.186489e-02
5.386116e-05 5.204575e-02
5.246789e-05 5.222577e-02
5.111399e-05 5.240504e-02
4.979209e-05 5.258353e-02
4.850152e-05 5.276124e-02
4.724763e-05 5.293829e-02
4.602355e-05 5.311463e-02
4.482863e-05 5.329026e-02
4.366785e-05 5.346531e-02
4.253480e-05 5.363970e-02
4.142889e-05 5.381346e-02
4.035471e-05 5.398671e-02
3.930631e-05 5.415937e-02
3.828313e-05 5.433146e-02
3.728943e-05 5.450311e-02
3.631968e-05 5.467423e-02
3.537334e-05 5.484484e-02
3.445437e-05 5.501508e-02
3.355762e-05 5.518484e-02
3.268259e-05 5.535415e-02
3.183296e-05 5.552316e-02
3.100393e-05 5.569174e-02
3.019505e-05 5.585992e-02
2.940971e-05 5.602787e-02
2.864347e-05 5.619545e-02
2.789590e-05 5.636267e-02
2.717014e-05 5.652971e-02
2.646207e-05 5.669644e-02
2.577129e-05 5.686285e-02
2.510071e-05 5.702916e-02
2.444651e-05 5.719518e-02
2.380832e-05 5.736095e-02
2.318882e-05 5.752665e-02
2.258449e-05 5.769213e-02
2.199496e-05 5.785738e-02
2.142273e-05 5.802263e-02
2.086453e-05 5.818769e-02
2.032003e-05 5.835258e-02
1.979152e-05 5.851751e-02
1.927598e-05 5.868229e-02
1.877311e-05 5.884693e-02
1.828503e-05 5.901166e-02
1.780894e-05 5.917629e-02
1.734455e-05 5.934081e-02
1.689384e-05 5.950548e-02
1.645421e-05 5.967007e-02
1.602540e-05 5.983460e-02
1.560921e-05 5.999931e-02
1.520327e-05 6.016398e-02
1.480732e-05 6.032862e-02
1.442304e-05 6.049350e-02
1.404821e-05 6.065836e-02
1.368262e-05 6.082323e-02
1.332781e-05 6.098837e-02
1.298172e-05 6.115353e-02
1.264417e-05 6.131873e-02
1.231656e-05 6.148424e-02
1.199702e-05 6.164980e-02
1.168535e-05 6.181543e-02
1.138287e-05 6.198141e-02
1.108784e-05 6.214747e-02
1.080007e-05 6.231362e-02
1.052078e-05 6.248016e-02
1.024837e-05 6.264682e-02
9.982666e-06 6.281359e-02
9.724790e-06 6.298078e-02
9.473258e-06 6.314812e-02
9.227918e-06 6.331560e-02
8.989804e-06 6.348353e-02
8.757544e-06 6.365163e-02
8.531000e-06 6.381991e-02
8.311124e-06 6.398867e-02
8.096652e-06 6.415762e-02
7.887454e-06 6.432677e-02
7.684410e-06 6.449644e-02
7.486351e-06 6.466632e-02
7.293161e-06 6.483643e-02
7.105649e-06 6.500709e-02
6.922739e-06 6.517798e-02
6.744320e-06 6.534912e-02
6.571142e-06 6.552084e-02
6.402209e-06 6.569281e-02
6.237422e-06 6.586506e-02
6.077470e-06 6.603791e-02
5.921436e-06 6.621105e-02
5.769227e-06 6.638447e-02
5.621480e-06 6.655853e-02
5.477349e-06 6.673290e-02
5.336747e-06 6.690757e-02
5.200263e-06 6.708291e-02
5.067115e-06 6.725857e-02
4.937224e-06 6.743456e-02
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
7.510299e-12 1.821373e-11
