#########################################################################
# N.B.: line starting with # is omitted
#
# Content: 
# --------
# Differential production for 1H-BAR (anti-protons) from 1H CR
#   1H(Ekn) + H,He -> 1H-BAR(Ekn') + X
#
# Source: 
# -------
#	 Duperray et al., PRD 71, 083013 (2005) fit on data
#
# Format: USINE.V3 X-SECTIONS
# -------
#
#  1. First line contains
#     - Type: sigma (total X-sec) or dsigma (differential X-sec).
#     - Units allowed: 
#         i) if total X-section (Type=sigma): mb or cm2
#        ii) if differential X-section (Type=dsigma): mb/GeV or cm2/GeV (must be per Etot)
#     - Targets names: comma-separated list of element targets
#  
#  2. Second line contains energy grid definitions for which the X-sec are provided:
#     - EknMIN: minimal energy considered [GeV/n]
#     - EknMAX: maximum energy considered [GeV/n]
#     - nEkn: number of energy bins
#    N.B.1: Energy points are on a log-step grid (step = EknMAX/EknMIN^{1/(nEkn-1)}),
#           so that Ekn(bin) = EknMIN*step^bin. Hence, providing EknMIN, EknMIN,
#           and nEkn fully defines energy points for which we provide the X-sec below.
#    N.B.2: for differential X-sec (Type=dsigma), an energy grid for fragments must
#           also be provided, along with the order on which we loop on energies. 
#           The nEkn(proj)*nEkn(frag) X-sec can be ordered differently:
#     - Repeated loop value:
#         - Ekn(frag) kept constant and loop on Ekn(proj) => Loop = 1
#         - Ekn(proj) kept constant and loop on Ekn(frag) => Loop = 2
#
#  3. Group of lines/columns for a given reaction
#     - Reaction and isotopes involved (Targets names not repeated here)
#     - X-sec values for the reaction:
#         (i) As many columns as the number of targets
#              if Targets=H,He => first column is X-sec H, second column on He
#         (ii) As many lines as the number of energies
#              => nEkn(proj) for total X-sec, nEkn(proj)*nEkn(frag) for diff. X-sec
##########################################################################

#  Type  Unit     Targets
dsigma   mb/GeV   H,He

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEk  (PROJECTILE GRID)
5.629632e+00      1.000000e+04    301

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEkn  (FRAGMENT GRID)
1.000000e-01      1.000000e+02    151

# Repeated loop
1

1H -> 1H-bar
1.905847e-03 3.195773e-04
1.925613e-03 3.132951e-04
1.945242e-03 3.070704e-04
1.964735e-03 3.009058e-04
1.984068e-03 2.948165e-04
2.003268e-03 2.887923e-04
2.022337e-03 2.828351e-04
2.041253e-03 2.769608e-04
2.060041e-03 2.711574e-04
2.078705e-03 2.654261e-04
2.097222e-03 2.597833e-04
2.115619e-03 2.542154e-04
2.133898e-03 2.487233e-04
2.152037e-03 2.433234e-04
2.170062e-03 2.380010e-04
2.187976e-03 2.327568e-04
2.205759e-03 2.276070e-04
2.223435e-03 2.225361e-04
2.241006e-03 2.175446e-04
2.258455e-03 2.126483e-04
2.275804e-03 2.078315e-04
2.293055e-03 2.030941e-04
2.310193e-03 1.984519e-04
2.327238e-03 1.938887e-04
2.344192e-03 1.894042e-04
2.361042e-03 1.850139e-04
2.377806e-03 1.807015e-04
2.394487e-03 1.764666e-04
2.411072e-03 1.723240e-04
2.427578e-03 1.682577e-04
2.444009e-03 1.642670e-04
2.460352e-03 1.603663e-04
2.476624e-03 1.565397e-04
2.492828e-03 1.527865e-04
2.508952e-03 1.491205e-04
2.525013e-03 1.455261e-04
2.541013e-03 1.420026e-04
2.556941e-03 1.385631e-04
2.572814e-03 1.351925e-04
2.588631e-03 1.318900e-04
2.604387e-03 1.286680e-04
2.620092e-03 1.255121e-04
2.635750e-03 1.224214e-04
2.651354e-03 1.194076e-04
2.666915e-03 1.164568e-04
2.682435e-03 1.135681e-04
2.697909e-03 1.107527e-04
2.713347e-03 1.079972e-04
2.728750e-03 1.053007e-04
2.744115e-03 1.026738e-04
2.759450e-03 1.001036e-04
2.774756e-03 9.758942e-05
2.790032e-03 9.514099e-05
2.805285e-03 9.274631e-05
2.820515e-03 9.040446e-05
2.835722e-03 8.812471e-05
2.850911e-03 8.589565e-05
2.866085e-03 8.371639e-05
2.881242e-03 8.159563e-05
2.896387e-03 7.952258e-05
2.911522e-03 7.749636e-05
2.926648e-03 7.552514e-05
2.941768e-03 7.359873e-05
2.956883e-03 7.171629e-05
2.971995e-03 6.988544e-05
2.987107e-03 6.809661e-05
3.002220e-03 6.634899e-05
3.017336e-03 6.464969e-05
3.032457e-03 6.298973e-05
3.047585e-03 6.136833e-05
3.062722e-03 5.979212e-05
3.077869e-03 5.825268e-05
3.093027e-03 5.674926e-05
3.108202e-03 5.528805e-05
3.123391e-03 5.386116e-05
3.138597e-03 5.246789e-05
3.153824e-03 5.111399e-05
3.169071e-03 4.979209e-05
3.184339e-03 4.850152e-05
3.199634e-03 4.724763e-05
3.214954e-03 4.602355e-05
3.230300e-03 4.482863e-05
3.245678e-03 4.366785e-05
3.261085e-03 4.253480e-05
3.276523e-03 4.142889e-05
3.291998e-03 4.035471e-05
3.307507e-03 3.930631e-05
3.323051e-03 3.828313e-05
3.338637e-03 3.728943e-05
3.354262e-03 3.631968e-05
3.369925e-03 3.537334e-05
3.385636e-03 3.445437e-05
3.401389e-03 3.355762e-05
3.417185e-03 3.268259e-05
3.433033e-03 3.183296e-05
3.448928e-03 3.100393e-05
3.464869e-03 3.019505e-05
3.480869e-03 2.940971e-05
3.496917e-03 2.864347e-05
3.513017e-03 2.789590e-05
3.529179e-03 2.717014e-05
3.545394e-03 2.646207e-05
3.561664e-03 2.577129e-05
3.578001e-03 2.510071e-05
3.594394e-03 2.444651e-05
3.610846e-03 2.380832e-05
3.627369e-03 2.318882e-05
3.643953e-03 2.258449e-05
3.660599e-03 2.199496e-05
3.677320e-03 2.142273e-05
3.694106e-03 2.086453e-05
3.710956e-03 2.032003e-05
3.727887e-03 1.979152e-05
3.744885e-03 1.927598e-05
3.761952e-03 1.877311e-05
3.779103e-03 1.828503e-05
3.796325e-03 1.780894e-05
3.813619e-03 1.734455e-05
3.831000e-03 1.689384e-05
3.848457e-03 1.645421e-05
3.865988e-03 1.602540e-05
3.883612e-03 1.560921e-05
3.901313e-03 1.520327e-05
3.919093e-03 1.480732e-05
3.936969e-03 1.442304e-05
3.954926e-03 1.404821e-05
3.972964e-03 1.368262e-05
3.991102e-03 1.332781e-05
4.009325e-03 1.298172e-05
4.027632e-03 1.264417e-05
4.046043e-03 1.231656e-05
4.064541e-03 1.199702e-05
4.083127e-03 1.168535e-05
4.101821e-03 1.138287e-05
4.120605e-03 1.108784e-05
4.139480e-03 1.080007e-05
4.158467e-03 1.052078e-05
4.177546e-03 1.024837e-05
4.196720e-03 9.982666e-06
4.216009e-03 9.724790e-06
4.235395e-03 9.473258e-06
4.254877e-03 9.227918e-06
4.274479e-03 8.989804e-06
4.294179e-03 8.757544e-06
4.313981e-03 8.531000e-06
4.333904e-03 8.311124e-06
