#########################################################################
# N.B.: line starting with # is omitted
#
# Content: 
# --------
# Differential production for 1H-BAR (anti-protons) from 4He CR
#   4He(Ekn) + H,He -> 1H-BAR(Ekn') + X
#
# Source: 
# -------
#	 Donato et al., ApJ 563, 172 (2001) using DTUNUC code (http://sroesler.home.cern.ch/sroesler)
#
# Format: USINE.V3 X-SECTIONS
# -------
#
#  1. First line contains
#     - Type: sigma (total X-sec) or dsigma (differential X-sec).
#     - Units allowed: 
#         i) if total X-section (Type=sigma): mb or cm2
#        ii) if differential X-section (Type=dsigma): mb/GeV or cm2/GeV (must be per Etot)
#     - Targets names: comma-separated list of element targets
#  
#  2. Second line contains energy grid definitions for which the X-sec are provided:
#     - EknMIN: minimal energy considered [GeV/n]
#     - EknMAX: maximum energy considered [GeV/n]
#     - nEkn: number of energy bins
#    N.B.1: Energy points are on a log-step grid (step = EknMAX/EknMIN^{1/(nEkn-1)}),
#           so that Ekn(bin) = EknMIN*step^bin. Hence, providing EknMIN, EknMIN,
#           and nEkn fully defines energy points for which we provide the X-sec below.
#    N.B.2: for differential X-sec (Type=dsigma), an energy grid for fragments must
#           also be provided, along with the order on which we loop on energies. 
#           The nEkn(proj)*nEkn(frag) X-sec can be ordered differently:
#     - Repeated loop value:
#         - Ekn(frag) kept constant and loop on Ekn(proj) => Loop = 1
#         - Ekn(proj) kept constant and loop on Ekn(frag) => Loop = 2
#
#  3. Group of lines/columns for a given reaction
#     - Reaction and isotopes involved (Targets names not repeated here)
#     - X-sec values for the reaction:
#         (i) As many columns as the number of targets
#              if Targets=H,He => first column is X-sec H, second column on He
#         (ii) As many lines as the number of energies
#              => nEkn(proj) for total X-sec, nEkn(proj)*nEkn(frag) for diff. X-sec
##########################################################################

#  Type  Unit     Targets
dsigma   mb/GeV   H,He

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEk  (PROJECTILE GRID)
5.629632e+00      1.000000e+04    301

# EknMIN[GeV/n]   EknMAX[GeV/n]   nEkn  (FRAGMENT GRID)
1.000000e-01      1.000000e+02    151

# Repeated loop
1

4He -> 1H-bar
9.414738e-02 3.338042e-01
9.838635e-02 3.452124e-01
1.024485e-01 3.558136e-01
1.062782e-01 3.657628e-01
1.098114e-01 3.753647e-01
1.129756e-01 3.851253e-01
1.156916e-01 3.958105e-01
1.178690e-01 4.085197e-01
1.194075e-01 4.247732e-01
1.201954e-01 4.466236e-01
1.268008e-01 4.530455e-01
1.323706e-01 4.605638e-01
1.352824e-01 4.748614e-01
1.382432e-01 4.894630e-01
1.412526e-01 5.043716e-01
1.443099e-01 5.195917e-01
1.474159e-01 5.351282e-01
1.505706e-01 5.509844e-01
1.537733e-01 5.671638e-01
1.570238e-01 5.836699e-01
1.603226e-01 6.005064e-01
1.636687e-01 6.176769e-01
1.670613e-01 6.351839e-01
1.705004e-01 6.530297e-01
1.739858e-01 6.712170e-01
1.775166e-01 6.897479e-01
1.810915e-01 7.086240e-01
1.847099e-01 7.278478e-01
1.883716e-01 7.474182e-01
1.920748e-01 7.673335e-01
1.958188e-01 7.875973e-01
1.996025e-01 8.082059e-01
2.034248e-01 8.291623e-01
2.072841e-01 8.504609e-01
2.111788e-01 8.720945e-01
2.151078e-01 8.940704e-01
2.190688e-01 9.163781e-01
2.230609e-01 9.390052e-01
2.270819e-01 9.619515e-01
2.311295e-01 9.852120e-01
2.352019e-01 1.008773e+00
2.392977e-01 1.032625e+00
2.434141e-01 1.056758e+00
2.475493e-01 1.081157e+00
2.517005e-01 1.105805e+00
2.558658e-01 1.130688e+00
2.600434e-01 1.155789e+00
2.642306e-01 1.181077e+00
2.684251e-01 1.206538e+00
2.726248e-01 1.232145e+00
2.768284e-01 1.257864e+00
2.810328e-01 1.283666e+00
2.852363e-01 1.309519e+00
2.894386e-01 1.335381e+00
2.936373e-01 1.361216e+00
2.978309e-01 1.386972e+00
3.020199e-01 1.412603e+00
3.062045e-01 1.438050e+00
3.103836e-01 1.463255e+00
3.145596e-01 1.488159e+00
3.187346e-01 1.512685e+00
3.229110e-01 1.536760e+00
3.270922e-01 1.560302e+00
3.312839e-01 1.583221e+00
3.354923e-01 1.605412e+00
3.397260e-01 1.626773e+00
3.439941e-01 1.647198e+00
3.483093e-01 1.666561e+00
3.526855e-01 1.684718e+00
3.571399e-01 1.701529e+00
3.616921e-01 1.716841e+00
3.663655e-01 1.730482e+00
3.711881e-01 1.742271e+00
3.761910e-01 1.752006e+00
3.834958e-01 1.777354e+00
3.901312e-01 1.805701e+00
3.939435e-01 1.820361e+00
3.978527e-01 1.835440e+00
4.018613e-01 1.850950e+00
4.059719e-01 1.866905e+00
4.101866e-01 1.883325e+00
4.145073e-01 1.900212e+00
4.189372e-01 1.917589e+00
4.234781e-01 1.935474e+00
4.281324e-01 1.953875e+00
4.329029e-01 1.972814e+00
4.377923e-01 1.992308e+00
4.428034e-01 2.012373e+00
4.479382e-01 2.033024e+00
4.531983e-01 2.054289e+00
4.585886e-01 2.076184e+00
4.641098e-01 2.098728e+00
4.696194e-01 2.121283e+00
4.725548e-01 2.132298e+00
4.746122e-01 2.139472e+00
4.766796e-01 2.146820e+00
4.787563e-01 2.154355e+00
4.808400e-01 2.162074e+00
4.829302e-01 2.169986e+00
4.850243e-01 2.178100e+00
4.871200e-01 2.186408e+00
4.892170e-01 2.194916e+00
4.913126e-01 2.203640e+00
4.934046e-01 2.212586e+00
4.954908e-01 2.221741e+00
4.975692e-01 2.231132e+00
4.997180e-01 2.241125e+00
5.017390e-01 2.250825e+00
5.037470e-01 2.260770e+00
5.057587e-01 2.271057e+00
5.077616e-01 2.281672e+00
5.097424e-01 2.292541e+00
5.116974e-01 2.303667e+00
5.136238e-01 2.315082e+00
5.155191e-01 2.326773e+00
5.173796e-01 2.338747e+00
5.192031e-01 2.351017e+00
5.209863e-01 2.363594e+00
5.227255e-01 2.376474e+00
5.244192e-01 2.389671e+00
5.260641e-01 2.403185e+00
5.276567e-01 2.417023e+00
5.291940e-01 2.431212e+00
5.306738e-01 2.445743e+00
5.320936e-01 2.460630e+00
5.334510e-01 2.475873e+00
5.347436e-01 2.491490e+00
5.359695e-01 2.507487e+00
5.371272e-01 2.523875e+00
5.382154e-01 2.540653e+00
5.392332e-01 2.557842e+00
5.401802e-01 2.575445e+00
5.410569e-01 2.593474e+00
5.418642e-01 2.611939e+00
5.426033e-01 2.630853e+00
5.432773e-01 2.650220e+00
5.438887e-01 2.670046e+00
5.444426e-01 2.690351e+00
5.449449e-01 2.711145e+00
5.437431e-01 2.530014e+00
5.426125e-01 2.378175e+00
5.426125e-01 2.378242e+00
5.426125e-01 2.378310e+00
5.426125e-01 2.378379e+00
5.426125e-01 2.378451e+00
5.426125e-01 2.378522e+00
5.426125e-01 2.378600e+00
5.426125e-01 2.378682e+00
5.426125e-01 2.378752e+00
5.426125e-01 2.378837e+00
5.426125e-01 2.378922e+00
5.426125e-01 2.379003e+00
5.426125e-01 2.379093e+00
5.426125e-01 2.379180e+00
5.426125e-01 2.379271e+00
5.426125e-01 2.379363e+00
5.426125e-01 2.379464e+00
5.426125e-01 2.379561e+00
5.426125e-01 2.379663e+00
5.426125e-01 2.379765e+00
5.426125e-01 2.379880e+00
5.426125e-01 2.379990e+00
5.426125e-01 2.380096e+00
5.426125e-01 2.380208e+00
5.426125e-01 2.380330e+00
5.426125e-01 2.380448e+00
5.426125e-01 2.380571e+00
5.426125e-01 2.380704e+00
5.426125e-01 2.380836e+00
5.426125e-01 2.380964e+00
5.426125e-01 2.381098e+00
5.426125e-01 2.381240e+00
5.426125e-01 2.381381e+00
5.426125e-01 2.381534e+00
5.426125e-01 2.381686e+00
5.426125e-01 2.381838e+00
5.426125e-01 2.382001e+00
5.426125e-01 2.382163e+00
5.426125e-01 2.382326e+00
5.426125e-01 2.382497e+00
5.426125e-01 2.382671e+00
5.426125e-01 2.382855e+00
5.426125e-01 2.383041e+00
5.426125e-01 2.383232e+00
5.426125e-01 2.383423e+00
5.426125e-01 2.383619e+00
5.426125e-01 2.383826e+00
5.426125e-01 2.384037e+00
5.426125e-01 2.384249e+00
5.426125e-01 2.384466e+00
5.426125e-01 2.384694e+00
5.426125e-01 2.384926e+00
5.426125e-01 2.385164e+00
5.426125e-01 2.385407e+00
5.426125e-01 2.385655e+00
5.426125e-01 2.385909e+00
5.426125e-01 2.386167e+00
5.426125e-01 2.386435e+00
5.426125e-01 2.386716e+00
5.426125e-01 2.386998e+00
5.426125e-01 2.387287e+00
5.426125e-01 2.387582e+00
5.426125e-01 2.387882e+00
5.426125e-01 2.388191e+00
5.426125e-01 2.388515e+00
5.426125e-01 2.388846e+00
5.426125e-01 2.389178e+00
5.426125e-01 2.389519e+00
5.426125e-01 2.389870e+00
5.426125e-01 2.390250e+00
5.426125e-01 2.390615e+00
5.426125e-01 2.390992e+00
5.426125e-01 2.391375e+00
5.426125e-01 2.391779e+00
5.426125e-01 2.392192e+00
5.426125e-01 2.392607e+00
5.426125e-01 2.393041e+00
5.426125e-01 2.393477e+00
5.426125e-01 2.393933e+00
5.426125e-01 2.394399e+00
5.426125e-01 2.394876e+00
5.426125e-01 2.395363e+00
5.426125e-01 2.395863e+00
5.426125e-01 2.396379e+00
5.426125e-01 2.396904e+00
5.426125e-01 2.397443e+00
5.426125e-01 2.397995e+00
5.426125e-01 2.398564e+00
5.426125e-01 2.399144e+00
5.426125e-01 2.399745e+00
5.426125e-01 2.400354e+00
5.426125e-01 2.400977e+00
5.426125e-01 2.401622e+00
5.426125e-01 2.402282e+00
5.426125e-01 2.402958e+00
5.426125e-01 2.403650e+00
5.426125e-01 2.404357e+00
5.426125e-01 2.405082e+00
5.426125e-01 2.405829e+00
5.426125e-01 2.406593e+00
5.426125e-01 2.407379e+00
5.426125e-01 2.408181e+00
5.426125e-01 2.409007e+00
5.426125e-01 2.409851e+00
5.426125e-01 2.410719e+00
5.426125e-01 2.411604e+00
5.426125e-01 2.412514e+00
5.426125e-01 2.413448e+00
5.426125e-01 2.414410e+00
5.426125e-01 2.415384e+00
5.426125e-01 2.416396e+00
5.426125e-01 2.417425e+00
5.426125e-01 2.418478e+00
5.426125e-01 2.419565e+00
5.426125e-01 2.420680e+00
5.426125e-01 2.421821e+00
5.426125e-01 2.422988e+00
5.426125e-01 2.424230e+00
5.426125e-01 2.425440e+00
5.426125e-01 2.426665e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 1.255629e-03
0.000000e+00 1.655052e-02
0.000000e+00 1.886038e-02
0.000000e+00 2.170148e-02
2.217486e-03 2.504274e-02
4.086393e-03 2.890113e-02
5.504446e-03 3.329252e-02
7.050048e-03 3.823154e-02
8.727201e-03 4.373132e-02
1.053974e-02 4.980313e-02
1.249134e-02 5.645600e-02
1.458545e-02 6.369662e-02
1.682518e-02 7.152882e-02
1.929030e-02 8.022770e-02
2.176948e-02 8.903346e-02
2.447311e-02 9.867234e-02
2.733044e-02 1.088785e-01
3.034189e-02 1.196345e-01
3.350727e-02 1.309187e-01
3.682557e-02 1.427040e-01
4.029475e-02 1.549571e-01
4.391166e-02 1.676394e-01
4.767200e-02 1.807061e-01
5.158691e-02 1.941698e-01
5.566310e-02 2.080247e-01
5.987163e-02 2.221313e-01
6.419985e-02 2.364153e-01
6.863528e-02 2.508053e-01
7.316289e-02 2.652279e-01
7.776530e-02 2.796070e-01
8.242195e-02 2.938657e-01
8.710917e-02 3.079329e-01
9.195685e-02 3.221985e-01
9.645295e-02 3.352088e-01
1.010402e-01 3.483372e-01
1.055161e-01 3.611038e-01
1.098337e-01 3.735325e-01
1.139397e-01 3.856916e-01
1.177738e-01 3.977072e-01
1.212677e-01 4.097794e-01
1.243455e-01 4.222017e-01
1.269218e-01 4.353828e-01
1.289016e-01 4.498756e-01
1.339803e-01 4.620441e-01
1.384936e-01 4.752629e-01
1.415756e-01 4.902765e-01
1.447107e-01 5.056123e-01
1.478996e-01 5.212752e-01
1.511423e-01 5.372701e-01
1.544384e-01 5.536017e-01
1.577880e-01 5.702740e-01
1.611912e-01 5.872915e-01
1.646484e-01 6.046587e-01
1.681591e-01 6.223791e-01
1.717225e-01 6.404570e-01
1.753393e-01 6.588962e-01
1.790087e-01 6.776994e-01
1.827300e-01 6.968695e-01
1.865032e-01 7.164096e-01
1.903272e-01 7.363234e-01
1.942018e-01 7.566121e-01
1.981261e-01 7.772757e-01
2.020991e-01 7.983155e-01
2.061197e-01 8.197326e-01
2.101871e-01 8.415260e-01
2.143005e-01 8.636999e-01
2.184575e-01 8.862454e-01
2.226577e-01 9.091671e-01
2.268998e-01 9.324622e-01
2.311816e-01 9.561224e-01
2.355015e-01 9.801424e-01
2.398578e-01 1.004520e+00
2.442482e-01 1.029248e+00
2.486715e-01 1.054322e+00
2.531247e-01 1.079724e+00
2.576061e-01 1.105451e+00
2.621139e-01 1.131486e+00
2.666454e-01 1.157817e+00
2.711969e-01 1.184429e+00
2.757676e-01 1.211300e+00
2.803539e-01 1.238419e+00
2.849538e-01 1.265754e+00
2.895637e-01 1.293285e+00
2.941821e-01 1.320987e+00
2.988064e-01 1.348824e+00
3.034341e-01 1.376762e+00
3.080621e-01 1.404777e+00
3.126887e-01 1.432818e+00
3.173120e-01 1.460839e+00
3.219302e-01 1.488797e+00
3.265414e-01 1.516640e+00
3.311452e-01 1.544306e+00
3.357412e-01 1.571737e+00
3.403291e-01 1.598856e+00
3.449093e-01 1.625605e+00
3.494842e-01 1.651890e+00
3.540553e-01 1.677621e+00
3.586270e-01 1.702714e+00
3.632037e-01 1.727052e+00
3.677918e-01 1.750526e+00
3.723991e-01 1.773021e+00
3.770356e-01 1.794403e+00
3.817134e-01 1.814528e+00
3.864468e-01 1.833238e+00
3.912535e-01 1.850372e+00
3.961540e-01 1.865747e+00
4.011723e-01 1.879163e+00
4.074029e-01 1.923808e+00
4.131711e-01 1.969853e+00
4.173845e-01 1.984984e+00
4.217013e-01 2.000544e+00
4.261235e-01 2.016543e+00
4.306525e-01 2.032994e+00
4.352909e-01 2.049905e+00
4.400410e-01 2.067298e+00
4.449052e-01 2.085191e+00
4.498851e-01 2.103588e+00
4.549834e-01 2.122504e+00
4.602017e-01 2.141969e+00
4.655428e-01 2.161988e+00
4.710092e-01 2.182583e+00
4.766018e-01 2.203777e+00
4.823235e-01 2.225579e+00
4.881773e-01 2.248014e+00
4.941640e-01 2.271097e+00
5.001303e-01 2.294141e+00
5.033444e-01 2.304660e+00
5.056139e-01 2.310982e+00
5.078836e-01 2.317457e+00
5.101512e-01 2.324094e+00
5.124147e-01 2.330904e+00
5.146710e-01 2.337870e+00
5.169193e-01 2.345012e+00
5.191562e-01 2.352336e+00
5.213788e-01 2.359841e+00
5.235849e-01 2.367527e+00
5.257719e-01 2.375400e+00
5.279377e-01 2.383478e+00
5.300779e-01 2.391749e+00
5.322720e-01 2.400550e+00
5.343180e-01 2.409100e+00
5.363315e-01 2.417850e+00
5.383308e-01 2.426923e+00
5.403012e-01 2.436266e+00
5.422281e-01 2.445843e+00
5.441086e-01 2.455654e+00
5.459408e-01 2.465713e+00
5.477198e-01 2.476008e+00
5.494447e-01 2.486562e+00
5.511114e-01 2.497373e+00
5.527172e-01 2.508453e+00
5.542599e-01 2.519800e+00
5.557380e-01 2.531424e+00
5.571486e-01 2.543333e+00
5.584906e-01 2.555527e+00
5.597627e-01 2.568028e+00
5.609642e-01 2.580832e+00
5.620947e-01 2.593948e+00
5.631544e-01 2.607381e+00
5.641445e-01 2.621144e+00
5.650665e-01 2.635236e+00
5.659241e-01 2.649673e+00
5.667197e-01 2.664462e+00
5.674592e-01 2.679610e+00
5.681476e-01 2.695120e+00
5.687937e-01 2.710999e+00
5.694061e-01 2.727264e+00
5.699952e-01 2.743929e+00
5.705745e-01 2.760989e+00
5.711592e-01 2.778455e+00
5.717666e-01 2.796347e+00
5.724169e-01 2.814667e+00
5.705162e-01 2.663693e+00
5.687580e-01 2.536768e+00
5.687580e-01 2.536815e+00
5.687580e-01 2.536860e+00
5.687580e-01 2.536907e+00
5.687580e-01 2.536951e+00
5.687580e-01 2.536999e+00
5.687580e-01 2.537050e+00
5.687580e-01 2.537101e+00
5.687580e-01 2.537148e+00
5.687580e-01 2.537197e+00
5.687580e-01 2.537256e+00
5.687580e-01 2.537309e+00
5.687580e-01 2.537369e+00
5.687580e-01 2.537430e+00
5.687580e-01 2.537491e+00
5.687580e-01 2.537548e+00
5.687580e-01 2.537608e+00
5.687580e-01 2.537678e+00
5.687580e-01 2.537741e+00
5.687580e-01 2.537811e+00
5.687580e-01 2.537885e+00
5.687580e-01 2.537955e+00
5.687580e-01 2.538021e+00
5.687580e-01 2.538102e+00
5.687580e-01 2.538174e+00
5.687580e-01 2.538255e+00
5.687580e-01 2.538336e+00
5.687580e-01 2.538415e+00
5.687580e-01 2.538505e+00
5.687580e-01 2.538588e+00
5.687580e-01 2.538680e+00
5.687580e-01 2.538771e+00
5.687580e-01 2.538861e+00
5.687580e-01 2.538963e+00
5.687580e-01 2.539065e+00
5.687580e-01 2.539165e+00
5.687580e-01 2.539264e+00
5.687580e-01 2.539369e+00
5.687580e-01 2.539481e+00
5.687580e-01 2.539592e+00
5.687580e-01 2.539704e+00
5.687580e-01 2.539827e+00
5.687580e-01 2.539947e+00
5.687580e-01 2.540067e+00
5.687580e-01 2.540194e+00
5.687580e-01 2.540326e+00
5.687580e-01 2.540456e+00
5.687580e-01 2.540592e+00
5.687580e-01 2.540734e+00
5.687580e-01 2.540880e+00
5.687580e-01 2.541025e+00
5.687580e-01 2.541174e+00
5.687580e-01 2.541330e+00
5.687580e-01 2.541491e+00
5.687580e-01 2.541651e+00
5.687580e-01 2.541820e+00
5.687580e-01 2.541993e+00
5.687580e-01 2.542163e+00
5.687580e-01 2.542343e+00
5.687580e-01 2.542530e+00
5.687580e-01 2.542715e+00
5.687580e-01 2.542911e+00
5.687580e-01 2.543106e+00
5.687580e-01 2.543312e+00
5.687580e-01 2.543517e+00
5.687580e-01 2.543734e+00
5.687580e-01 2.543949e+00
5.687580e-01 2.544177e+00
5.687580e-01 2.544412e+00
5.687580e-01 2.544650e+00
5.687580e-01 2.544890e+00
5.687580e-01 2.545136e+00
5.687580e-01 2.545387e+00
5.687580e-01 2.545652e+00
5.687580e-01 2.545913e+00
5.687580e-01 2.546185e+00
5.687580e-01 2.546471e+00
5.687580e-01 2.546762e+00
5.687580e-01 2.547055e+00
5.687580e-01 2.547362e+00
5.687580e-01 2.547673e+00
5.687580e-01 2.547987e+00
5.687580e-01 2.548312e+00
5.687580e-01 2.548650e+00
5.687580e-01 2.548995e+00
5.687580e-01 2.549347e+00
5.687580e-01 2.549705e+00
5.687580e-01 2.550078e+00
5.687580e-01 2.550454e+00
5.687580e-01 2.550841e+00
5.687580e-01 2.551242e+00
5.687580e-01 2.551655e+00
5.687580e-01 2.552073e+00
5.687580e-01 2.552501e+00
5.687580e-01 2.552940e+00
5.687580e-01 2.553394e+00
5.687580e-01 2.553858e+00
5.687580e-01 2.554334e+00
5.687580e-01 2.554819e+00
5.687580e-01 2.555315e+00
5.687580e-01 2.555830e+00
5.687580e-01 2.556353e+00
5.687580e-01 2.556892e+00
5.687580e-01 2.557442e+00
5.687580e-01 2.558010e+00
5.687580e-01 2.558594e+00
5.687580e-01 2.559185e+00
5.687580e-01 2.559796e+00
5.687580e-01 2.560417e+00
5.687580e-01 2.561060e+00
5.687580e-01 2.561712e+00
5.687580e-01 2.562386e+00
5.687580e-01 2.563078e+00
5.687580e-01 2.563781e+00
5.687580e-01 2.564504e+00
5.687580e-01 2.565251e+00
5.687580e-01 2.566016e+00
5.687580e-01 2.566830e+00
5.687580e-01 2.567610e+00
5.687580e-01 2.568420e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 0.000000e+00
0.000000e+00 1.236872e-03
0.000000e+00 1.630328e-02
0.000000e+00 1.789885e-02
0.000000e+00 2.023587e-02
2.184586e-03 2.328848e-02
4.059672e-03 2.705045e-02
5.511136e-03 3.151301e-02
7.093404e-03 3.666487e-02
8.810278e-03 4.249219e-02
1.066538e-02 4.897856e-02
1.266218e-02 5.610513e-02
1.480387e-02 6.385064e-02
1.709331e-02 7.219182e-02
1.961175e-02 8.138830e-02
2.214281e-02 9.061185e-02
2.490141e-02 1.006098e-01
2.781492e-02 1.110827e-01
3.088388e-02 1.219998e-01
3.410801e-02 1.333289e-01
3.748637e-02 1.450377e-01
4.101708e-02 1.570941e-01
4.469733e-02 1.694672e-01
4.852337e-02 1.821273e-01
5.249092e-02 1.950488e-01
5.661134e-02 2.082692e-01
6.089584e-02 2.218319e-01
6.530731e-02 2.356106e-01
6.983549e-02 2.495863e-01
7.446821e-02 2.637440e-01
7.919136e-02 2.780682e-01
8.398877e-02 2.925434e-01
8.884065e-02 3.071530e-01
9.389285e-02 3.223790e-01
9.861956e-02 3.366833e-01
1.034914e-01 3.515234e-01
1.083102e-01 3.663319e-01
1.130422e-01 3.810147e-01
1.176473e-01 3.954359e-01
1.220827e-01 4.094057e-01
1.263005e-01 4.226618e-01
1.302481e-01 4.348483e-01
1.338666e-01 4.454883e-01
1.370926e-01 4.539497e-01
1.413214e-01 4.700111e-01
1.451465e-01 4.875460e-01
1.483739e-01 5.033539e-01
1.516593e-01 5.195040e-01
1.550038e-01 5.360021e-01
1.584074e-01 5.528530e-01
1.618703e-01 5.700621e-01
1.653927e-01 5.876343e-01
1.689749e-01 6.055741e-01
1.726172e-01 6.238868e-01
1.763192e-01 6.425767e-01
1.800810e-01 6.616485e-01
1.839027e-01 6.811061e-01
1.877842e-01 7.009531e-01
1.917253e-01 7.211940e-01
1.957258e-01 7.418327e-01
1.997846e-01 7.628718e-01
2.039016e-01 7.843111e-01
2.080761e-01 8.061537e-01
2.123079e-01 8.284016e-01
2.165962e-01 8.510587e-01
2.209400e-01 8.741266e-01
2.253378e-01 8.976050e-01
2.297889e-01 9.214856e-01
2.342924e-01 9.457737e-01
2.388461e-01 9.704689e-01
2.434493e-01 9.955666e-01
2.481004e-01 1.021059e+00
2.527973e-01 1.046947e+00
2.575382e-01 1.073217e+00
2.623212e-01 1.099867e+00
2.671448e-01 1.126890e+00
2.720058e-01 1.154275e+00
2.769017e-01 1.182012e+00
2.818300e-01 1.210081e+00
2.867892e-01 1.238471e+00
2.917758e-01 1.267164e+00
2.967861e-01 1.296146e+00
3.018177e-01 1.325392e+00
3.068676e-01 1.354878e+00
3.119327e-01 1.384575e+00
3.170088e-01 1.414457e+00
3.220936e-01 1.444489e+00
3.271835e-01 1.474641e+00
3.322752e-01 1.504865e+00
3.373642e-01 1.535120e+00
3.424479e-01 1.565365e+00
3.475234e-01 1.595546e+00
3.525872e-01 1.625596e+00
3.576364e-01 1.655463e+00
3.626684e-01 1.685072e+00
3.676809e-01 1.714358e+00
3.726725e-01 1.743236e+00
3.776418e-01 1.771613e+00
3.825876e-01 1.799398e+00
3.875102e-01 1.826490e+00
3.924107e-01 1.852771e+00
3.972909e-01 1.878121e+00
4.021538e-01 1.902415e+00
4.070044e-01 1.925503e+00
4.118493e-01 1.947226e+00
4.166962e-01 1.967423e+00
4.215555e-01 1.985907e+00
4.264405e-01 2.002489e+00
4.315118e-01 2.058878e+00
4.364201e-01 2.115364e+00
4.410535e-01 2.131054e+00
4.457967e-01 2.147181e+00
4.506517e-01 2.163757e+00
4.556200e-01 2.180796e+00
4.607032e-01 2.198308e+00
4.659041e-01 2.216315e+00
4.712248e-01 2.234823e+00
4.766662e-01 2.253851e+00
4.822310e-01 2.273414e+00
4.879212e-01 2.293534e+00
4.937386e-01 2.314216e+00
4.996855e-01 2.335487e+00
5.057627e-01 2.357369e+00
5.119721e-01 2.379865e+00
5.183164e-01 2.403012e+00
5.247963e-01 2.426819e+00
5.312492e-01 2.450553e+00
5.347677e-01 2.460860e+00
5.372731e-01 2.466654e+00
5.397679e-01 2.472595e+00
5.422502e-01 2.478687e+00
5.447171e-01 2.484925e+00
5.471653e-01 2.491316e+00
5.495914e-01 2.497871e+00
5.519914e-01 2.504588e+00
5.543641e-01 2.511466e+00
5.567047e-01 2.518518e+00
5.590102e-01 2.525746e+00
5.612767e-01 2.533146e+00
5.634999e-01 2.540732e+00
5.657615e-01 2.548815e+00
5.678520e-01 2.556655e+00
5.698905e-01 2.564680e+00
5.718951e-01 2.573000e+00
5.738491e-01 2.581569e+00
5.757386e-01 2.590357e+00
5.775601e-01 2.599362e+00
5.793092e-01 2.608576e+00
5.809832e-01 2.618024e+00
5.825789e-01 2.627702e+00
5.840941e-01 2.637624e+00
5.855259e-01 2.647784e+00
5.868723e-01 2.658188e+00
5.881307e-01 2.668856e+00
5.893000e-01 2.679782e+00
5.903803e-01 2.690967e+00
5.913711e-01 2.702429e+00
5.922733e-01 2.714173e+00
5.930884e-01 2.726206e+00
5.938185e-01 2.738533e+00
5.944679e-01 2.751154e+00
5.950416e-01 2.764081e+00
5.955449e-01 2.777320e+00
5.959874e-01 2.790883e+00
5.963768e-01 2.804774e+00
5.967263e-01 2.819000e+00
5.970501e-01 2.833573e+00
5.973635e-01 2.848493e+00
5.976860e-01 2.863776e+00
5.980406e-01 2.879424e+00
5.984518e-01 2.895445e+00
5.989497e-01 2.911859e+00
5.995676e-01 2.928663e+00
5.973909e-01 2.792943e+00
5.954110e-01 2.678717e+00
5.954110e-01 2.678748e+00
5.954110e-01 2.678785e+00
5.954110e-01 2.678819e+00
5.954110e-01 2.678856e+00
5.954110e-01 2.678894e+00
5.954110e-01 2.678933e+00
5.954110e-01 2.678973e+00
5.954110e-01 2.679007e+00
5.954110e-01 2.679052e+00
5.954110e-01 2.679096e+00
5.954110e-01 2.679137e+00
5.954110e-01 2.679177e+00
5.954110e-01 2.679226e+00
5.954110e-01 2.679277e+00
5.954110e-01 2.679315e+00
5.954110e-01 2.679364e+00
5.954110e-01 2.679415e+00
5.954110e-01 2.679466e+00
5.954110e-01 2.679517e+00
5.954110e-01 2.679580e+00
5.954110e-01 2.679630e+00
5.954110e-01 2.679685e+00
5.954110e-01 2.679747e+00
5.954110e-01 2.679808e+00
5.954110e-01 2.679869e+00
5.954110e-01 2.679930e+00
5.954110e-01 2.679992e+00
5.954110e-01 2.680062e+00
5.954110e-01 2.680120e+00
5.954110e-01 2.680192e+00
5.954110e-01 2.680263e+00
5.954110e-01 2.680337e+00
5.954110e-01 2.680415e+00
5.954110e-01 2.680485e+00
5.954110e-01 2.680566e+00
5.954110e-01 2.680648e+00
5.954110e-01 2.680730e+00
5.954110e-01 2.680813e+00
5.954110e-01 2.680898e+00
5.954110e-01 2.680983e+00
5.954110e-01 2.681075e+00
5.954110e-01 2.681171e+00
5.954110e-01 2.681267e+00
5.954110e-01 2.681360e+00
5.954110e-01 2.681462e+00
5.954110e-01 2.681569e+00
5.954110e-01 2.681674e+00
5.954110e-01 2.681778e+00
5.954110e-01 2.681891e+00
5.954110e-01 2.682006e+00
5.954110e-01 2.682120e+00
5.954110e-01 2.682239e+00
5.954110e-01 2.682364e+00
5.954110e-01 2.682489e+00
5.954110e-01 2.682618e+00
5.954110e-01 2.682750e+00
5.954110e-01 2.682887e+00
5.954110e-01 2.683028e+00
5.954110e-01 2.683167e+00
5.954110e-01 2.683317e+00
5.954110e-01 2.683462e+00
5.954110e-01 2.683617e+00
5.954110e-01 2.683771e+00
5.954110e-01 2.683933e+00
5.954110e-01 2.684100e+00
5.954110e-01 2.684273e+00
